# z [km]	Lat [deg]	Long [deg]	Geo. Atten. [dB]	Atmo. Atten. [dB]	Travel Time [s]
213.33997	42.060111	44.24107	-176.66341	-127.17356	927.63544
213.09057	42.070593	44.24369	-176.68103	-127.6987	929.20266
212.83748	42.081068	44.24631	-176.69787	-128.22201	930.77079
212.58071	42.091537	44.248929	-176.71394	-128.74344	932.33984
212.32026	42.102	44.251547	-176.72938	-129.26298	933.90983
212.05611	42.112456	44.254164	-176.74436	-129.78059	935.48077
211.78828	42.122906	44.256781	-176.759	-130.29624	937.05269
211.51672	42.133349	44.259397	-176.77332	-130.80992	938.6256
211.24143	42.143786	44.262012	-176.78725	-131.3216	940.19953
210.9624	42.154215	44.264626	-176.80075	-131.83124	941.77448
210.67962	42.164637	44.26724	-176.81379	-132.33884	943.35049
210.39306	42.175053	44.269852	-176.82638	-132.84435	944.92758
210.10273	42.185461	44.272464	-176.83855	-133.34775	946.50575
209.8086	42.195861	44.275074	-176.85029	-133.84902	948.08505
209.51065	42.206254	44.277684	-176.86158	-134.34812	949.66548
209.20889	42.21664	44.280292	-176.87234	-134.84504	951.24707
208.90329	42.227017	44.2829	-176.88247	-135.33973	952.82984
208.59387	42.237387	44.285506	-176.89192	-135.83218	954.4138
208.28063	42.247749	44.288111	-176.90062	-136.32236	955.99897
207.96357	42.258102	44.290715	-176.90849	-136.81024	957.58538
207.64271	42.268448	44.293318	-176.91556	-137.29579	959.17302
207.31804	42.278785	44.295919	-176.92211	-137.77899	960.76192
206.98955	42.289114	44.29852	-176.92847	-138.2598	962.35211
206.6572	42.299434	44.301119	-176.93484	-138.73821	963.94361
206.32094	42.309745	44.303716	-176.94092	-139.21419	965.53647
205.98075	42.320048	44.306313	-176.94633	-139.68773	967.13071
205.63666	42.330341	44.308907	-176.95081	-140.15879	968.72634
205.28866	42.340625	44.311501	-176.95456	-140.62735	970.32337
204.93675	42.3509	44.314093	-176.95786	-141.09337	971.92185
204.58091	42.361166	44.316683	-176.96084	-141.55685	973.52178
204.22112	42.371422	44.319272	-176.96327	-142.01774	975.12321
203.85737	42.381668	44.321859	-176.96485	-142.47604	976.72615
203.48968	42.391904	44.324445	-176.96559	-142.93171	978.33061
203.11804	42.40213	44.327029	-176.96589	-143.38472	979.93663
202.74243	42.412347	44.329611	-176.96611	-143.83507	981.54424
202.36279	42.422552	44.332191	-176.96613	-144.28274	983.15348
201.9791	42.432747	44.33477	-176.96545	-144.72769	984.76438
201.59136	42.442932	44.337347	-176.96378	-145.16991	986.37696
201.19958	42.453106	44.339922	-176.96137	-145.60936	987.99125
200.80376	42.463268	44.342495	-176.95855	-146.04603	989.60727
200.40386	42.47342	44.345066	-176.95534	-146.4799	991.22506
199.99988	42.48356	44.347635	-176.95136	-146.91095	992.84465
199.59181	42.493689	44.350202	-176.94639	-147.33915	994.46606
199.17968	42.503806	44.352766	-176.94078	-147.76448	996.08932
198.76344	42.513911	44.355329	-176.93503	-148.18693	997.71445
198.34304	42.524005	44.35789	-176.92905	-148.60648	999.34152
197.91846	42.534086	44.360448	-176.92233	-149.02312	1000.9706
197.4897	42.544155	44.363004	-176.91458	-149.43681	1002.6016
197.05677	42.554211	44.365557	-176.90603	-149.84755	1004.2347
196.61966	42.564254	44.368108	-176.89697	-150.2553	1005.8698
196.17834	42.574285	44.370657	-176.88747	-150.66005	1007.507
195.73279	42.584302	44.373203	-176.8775	-151.06181	1009.1464
195.28298	42.594306	44.375747	-176.86684	-151.46054	1010.7879
194.8289	42.604296	44.378288	-176.85515	-151.85623	1012.4317
194.37058	42.614273	44.380826	-176.84248	-152.24886	1014.0777
193.90799	42.624236	44.383362	-176.8294	-152.63841	1015.726
193.44109	42.634185	44.385895	-176.81621	-153.02487	1017.3766
192.96983	42.644119	44.388425	-176.80234	-153.40824	1019.0296
192.49422	42.654039	44.390952	-176.78733	-153.78849	1020.6851
192.01426	42.663943	44.393476	-176.77145	-154.16562	1022.343
191.52995	42.673833	44.395997	-176.75502	-154.53961	1024.0034
191.04124	42.683708	44.398516	-176.73797	-154.91045	1025.6663
190.54811	42.693567	44.401031	-176.72017	-155.27812	1027.3319
190.05055	42.703411	44.403542	-176.70163	-155.64262	1029.0001
189.54854	42.713238	44.406051	-176.68239	-156.00393	1030.671
189.04205	42.723049	44.408556	-176.66246	-156.36206	1032.3447
188.53106	42.732844	44.411058	-176.64185	-156.71698	1034.0212
188.01554	42.742622	44.413556	-176.62047	-157.0687	1035.7006
187.49548	42.752382	44.416051	-176.59825	-157.41721	1037.3828
186.97084	42.762126	44.418542	-176.57532	-157.76249	1039.0681
186.44161	42.771852	44.421029	-176.55171	-158.10454	1040.7564
185.90776	42.78156	44.423513	-176.52702	-158.44336	1042.4478
185.36931	42.79125	44.425992	-176.50109	-158.77893	1044.1424
184.82624	42.800921	44.428468	-176.47452	-159.11123	1045.8401
184.2785	42.810574	44.43094	-176.44758	-159.44029	1047.5412
183.72605	42.820208	44.433408	-176.41981	-159.76609	1049.2456
183.16885	42.829823	44.435871	-176.39108	-160.08864	1050.9534
182.60689	42.839417	44.438331	-176.36155	-160.40793	1052.6647
182.04014	42.848992	44.440785	-176.33098	-160.72395	1054.3796
181.46861	42.858546	44.443236	-176.29905	-161.0367	1056.0981
180.89229	42.86808	44.445682	-176.26622	-161.34617	1057.8204
180.31112	42.877593	44.448123	-176.23287	-161.65236	1059.5463
179.72507	42.887085	44.45056	-176.19867	-161.95529	1061.2762
179.1341	42.896555	44.452992	-176.16338	-162.25494	1063.0101
178.53819	42.906002	44.455419	-176.12702	-162.55132	1064.748
177.93732	42.915427	44.457841	-176.08965	-162.84443	1066.49
177.33145	42.92483	44.460258	-176.05124	-163.13427	1068.2362
176.72057	42.934209	44.462669	-176.01176	-163.42083	1069.9868
176.10465	42.943565	44.465075	-175.97115	-163.70413	1071.7417
175.48365	42.952896	44.467476	-175.92944	-163.98415	1073.5012
174.85755	42.962203	44.469871	-175.88652	-164.26091	1075.2653
174.22633	42.971486	44.472261	-175.84239	-164.53439	1077.034
173.58994	42.980743	44.474645	-175.79739	-164.80461	1078.8076
172.94833	42.989974	44.477023	-175.75138	-165.07157	1080.5862
172.30146	42.999179	44.479395	-175.70404	-165.33528	1082.3699
171.64931	43.008357	44.48176	-175.65542	-165.59573	1084.1587
170.99184	43.017508	44.48412	-175.60545	-165.85293	1085.9529
170.32903	43.026631	44.486473	-175.55401	-166.10688	1087.7525
169.66085	43.035725	44.488819	-175.50149	-166.35757	1089.5577
168.98722	43.044791	44.491158	-175.44784	-166.60502	1091.3686
168.30811	43.053828	44.493491	-175.39259	-166.84922	1093.1854
167.6235	43.062834	44.495817	-175.33583	-167.09017	1095.0083
166.93336	43.07181	44.498135	-175.27749	-167.32788	1096.8373
166.23765	43.080755	44.500446	-175.21749	-167.56232	1098.6727
165.53633	43.089669	44.50275	-175.15622	-167.79351	1100.5146
164.82935	43.098549	44.505046	-175.09347	-168.02144	1102.3632
164.11666	43.107397	44.507334	-175.02891	-168.24612	1104.2187
163.39822	43.116212	44.509614	-174.96282	-168.46752	1106.0812
162.67397	43.124992	44.511886	-174.89488	-168.68566	1107.9511
161.94388	43.133736	44.514149	-174.82519	-168.9005	1109.8284
161.20789	43.142445	44.516404	-174.75401	-169.11205	1111.7135
160.46594	43.151117	44.51865	-174.67977	-169.32029	1113.6065
159.718	43.159752	44.520887	-174.60369	-169.52517	1115.5077
158.96401	43.168349	44.523114	-174.52654	-169.7267	1117.4174
158.20393	43.176906	44.525333	-174.44686	-169.92487	1119.3358
157.4377	43.185424	44.527541	-174.36533	-170.11964	1121.2631
156.66526	43.193901	44.529739	-174.28142	-170.31102	1123.1997
155.88659	43.202336	44.531928	-174.19507	-170.49894	1125.1459
155.10158	43.210728	44.534106	-174.10694	-170.6834	1127.102
154.31018	43.219076	44.536273	-174.01547	-170.86434	1129.0684
153.51239	43.22738	44.538429	-173.92151	-171.04173	1131.0453
152.7081	43.235639	44.540573	-173.8252	-171.21553	1133.0331
151.89726	43.24385	44.542706	-173.72591	-171.3857	1135.0323
151.07981	43.252013	44.544828	-173.6237	-171.55218	1137.0432
150.25569	43.260127	44.546937	-173.51849	-171.71492	1139.0663
149.42481	43.268191	44.549033	-173.41015	-171.87388	1141.102
148.58713	43.276203	44.551117	-173.29836	-172.02899	1143.1509
147.74258	43.284162	44.553187	-173.18307	-172.18019	1145.2134
146.89107	43.292066	44.555244	-173.06426	-172.32744	1147.2902
146.03254	43.299915	44.557287	-172.94152	-172.47066	1149.3817
145.16691	43.307706	44.559315	-172.81482	-172.60981	1151.4886
144.2941	43.315438	44.561329	-172.68395	-172.74481	1153.6115
143.41404	43.32311	44.563327	-172.54863	-172.87562	1155.7513
142.52666	43.330719	44.56531	-172.4086	-173.00219	1157.9085
141.63186	43.338264	44.567276	-172.26357	-173.12445	1160.0841
140.72956	43.345743	44.569226	-172.11332	-173.24236	1162.2789
139.81968	43.353154	44.571158	-171.95765	-173.35589	1164.4938
138.90213	43.360495	44.573072	-171.79618	-173.46499	1166.7299
137.97682	43.367764	44.574969	-171.62837	-173.56965	1168.9881
137.04366	43.374959	44.576846	-171.45409	-173.66985	1171.2697
136.10254	43.382076	44.578703	-171.27263	-173.76556	1173.576
135.15339	43.389114	44.580541	-171.08368	-173.8568	1175.9082
134.1961	43.39607	44.582357	-170.88656	-173.94356	1178.268
133.23057	43.402941	44.584152	-170.68103	-174.02588	1180.6569
132.25669	43.409725	44.585924	-170.46616	-174.10376	1183.0767
131.27437	43.416417	44.587673	-170.24111	-174.17726	1185.5294
130.2835	43.423015	44.589397	-170.00532	-174.24642	1188.0171
129.28397	43.429516	44.591096	-169.75787	-174.3113	1190.5421
128.27565	43.435915	44.592769	-169.49768	-174.37196	1193.1073
127.25845	43.442208	44.594415	-169.22351	-174.42847	1195.7154
126.23225	43.448392	44.596033	-168.93399	-174.48093	1198.3698
125.19692	43.454462	44.597621	-168.62773	-174.52942	1201.0742
124.15237	43.460412	44.599178	-168.30321	-174.57405	1203.8326
123.0984	43.466237	44.600703	-167.95768	-174.61491	1206.6503
122.0348	43.471931	44.602193	-167.58816	-174.65212	1209.5335
120.9614	43.477485	44.603648	-167.19156	-174.68578	1212.4888
119.87816	43.482894	44.605064	-166.7665	-174.71602	1215.5232
118.78527	43.488157	44.606443	-166.31086	-174.74301	1218.6425
117.68308	43.493272	44.607783	-165.82359	-174.76693	1221.8515
116.57206	43.498242	44.609085	-165.3035	-174.78797	1225.1541
115.45274	43.503071	44.610351	-164.74984	-174.80634	1228.5533
114.32572	43.507763	44.611581	-164.16221	-174.82227	1232.0512
113.19158	43.512326	44.612777	-163.54028	-174.83597	1235.6488
112.05093	43.516765	44.613941	-162.88423	-174.84767	1239.3464
110.90433	43.521088	44.615074	-162.19422	-174.8576	1243.1434
109.75234	43.525302	44.616179	-161.47069	-174.86595	1247.0382
108.59549	43.529416	44.617258	-160.71447	-174.87292	1251.0285
107.43432	43.533437	44.618313	-159.92772	-174.87872	1255.1105
106.26931	43.537374	44.619346	-159.11265	-174.8835	1259.2794
105.10098	43.541237	44.62036	-158.27247	-174.88742	1263.5283
103.92983	43.545035	44.621357	-157.41088	-174.89062	1267.8496
102.75632	43.548779	44.622339	-156.53253	-174.89322	1272.2339
101.58092	43.552478	44.62331	-155.64196	-174.89534	1276.6705
100.40413	43.556144	44.624273	-154.74551	-174.89706	1281.1473
99.226416	43.559789	44.62523	-153.84949	-174.89845	1285.6508
98.048266	43.563423	44.626184	-152.95861	-174.89958	1290.1667
96.870088	43.567057	44.627139	-152.07649	-174.9005	1294.6826
95.692214	43.5707	44.628096	-151.20549	-174.90125	1299.1884
94.514918	43.574357	44.629057	-150.3465	-174.90187	1303.6761
93.338399	43.578034	44.630023	-149.49981	-174.90238	1308.1398
92.162795	43.581734	44.630995	-148.66446	-174.9028	1312.5761
90.988157	43.585457	44.631973	-147.83882	-174.90315	1316.9838
89.814443	43.589204	44.632958	-147.02032	-174.90344	1321.3649
88.641524	43.592969	44.633948	-146.20556	-174.90368	1325.7232
87.469242	43.596751	44.634942	-145.39291	-174.90388	1330.0635
86.297433	43.600544	44.635939	-144.5818	-174.90405	1334.3901
85.125958	43.604346	44.636939	-143.77088	-174.90419	1338.7071
83.954692	43.608153	44.637941	-142.95992	-174.90431	1343.0178
82.783534	43.611964	44.638943	-142.1482	-174.90441	1347.3248
81.612405	43.615776	44.639946	-141.33584	-174.9045	1351.6303
80.441251	43.619588	44.640949	-140.52293	-174.90457	1355.9356
79.270047	43.623399	44.641952	-139.70922	-174.90464	1360.2415
78.098797	43.62721	44.642955	-138.89573	-174.9047	1364.5478
76.927527	43.631022	44.643958	-138.08345	-174.90475	1368.8539
75.756292	43.634835	44.644962	-137.27313	-174.90479	1373.1583
74.585172	43.638651	44.645966	-136.46638	-174.90483	1377.4588
73.414286	43.642473	44.646973	-135.66496	-174.90486	1381.7524
72.243778	43.646305	44.647982	-134.86837	-174.90489	1386.0354
71.073784	43.65015	44.648994	-134.08029	-174.90492	1390.3043
69.904382	43.654009	44.650011	-133.29977	-174.90494	1394.5571
68.735648	43.657884	44.651032	-132.52714	-174.90496	1398.7923
67.567645	43.661776	44.652057	-131.76282	-174.90498	1403.0085
66.400434	43.665688	44.653088	-131.00736	-174.90499	1407.2044
65.234069	43.669619	44.654124	-130.26074	-174.90501	1411.3789
64.068604	43.673571	44.655166	-129.52301	-174.90502	1415.5312
62.904088	43.677546	44.656214	-128.79494	-174.90503	1419.6605
61.74056	43.681543	44.657268	-128.07803	-174.90505	1423.7661
60.578063	43.685564	44.658328	-127.37209	-174.90507	1427.8477
59.41663	43.689609	44.659395	-126.67495	-174.90509	1431.9049
58.256285	43.693679	44.660468	-125.98695	-174.90511	1435.9375
57.097038	43.697773	44.661548	-125.30776	-174.90514	1439.9459
55.938893	43.701892	44.662635	-124.63713	-174.90518	1443.9303
54.781847	43.706035	44.663728	-123.97429	-174.90523	1447.8913
53.625889	43.710202	44.664828	-123.31894	-174.9053	1451.8295
52.470976	43.714393	44.665934	-122.67032	-174.90538	1455.7461
51.317029	43.718604	44.667046	-122.02708	-174.90548	1459.6431
50.163937	43.722834	44.668163	-121.38773	-174.90561	1463.5228
49.011552	43.727079	44.669284	-120.75081	-174.90577	1467.3883
47.859683	43.731336	44.670408	-120.11474	-174.90596	1471.2434
46.7081	43.7356	44.671534	-119.47665	-174.90619	1475.0924
45.556547	43.739865	44.672661	-118.8349	-174.90645	1478.9402
44.404724	43.744125	44.673787	-118.18692	-174.90674	1482.7923
43.252321	43.748374	44.67491	-117.53037	-174.90707	1486.6547
42.099069	43.752606	44.676028	-116.86457	-174.90742	1490.5326
40.944751	43.756816	44.677141	-116.18803	-174.90778	1494.4306
39.789211	43.761001	44.678247	-115.50018	-174.90815	1498.3519
38.632345	43.765158	44.679347	-114.80079	-174.90853	1502.2993
37.474098	43.769287	44.680438	-114.08969	-174.90889	1506.2744
36.314458	43.773386	44.681522	-113.36741	-174.90922	1510.2781
35.153455	43.777455	44.682599	-112.63398	-174.90952	1514.3106
33.991165	43.781497	44.683668	-111.89062	-174.90977	1518.3706
32.827679	43.785513	44.684731	-111.1387	-174.90997	1522.4569
31.663126	43.789506	44.685787	-110.3788	-174.91011	1526.567
30.497607	43.793478	44.686839	-109.61136	-174.91022	1530.6989
29.331197	43.79743	44.687885	-108.83637	-174.9103	1534.8512
28.163962	43.801364	44.688926	-108.05465	-174.91036	1539.0228
26.995965	43.805281	44.689963	-107.26654	-174.91042	1543.2122
25.827264	43.809182	44.690996	-106.47222	-174.91047	1547.4183
24.657918	43.813069	44.692026	-105.67218	-174.91052	1551.6399
23.487975	43.816943	44.693052	-104.86698	-174.91056	1555.8759
22.317481	43.820805	44.694075	-104.05686	-174.91061	1560.1253
21.146483	43.824656	44.695095	-103.24225	-174.91065	1564.387
19.975018	43.828496	44.696113	-102.42333	-174.91069	1568.6602
18.803135	43.832327	44.697128	-101.60085	-174.91072	1572.9436
17.63092	43.836151	44.698142	-100.77717	-174.91075	1577.2351
16.45854	43.839971	44.699155	-99.955959	-174.91077	1581.5302
15.286249	43.843795	44.700168	-99.141926	-174.9108	1585.8221
14.114395	43.847629	44.701185	-98.34027	-174.91081	1590.1017
12.94339	43.851485	44.702207	-97.555225	-174.91083	1594.3581
11.773639	43.85537	44.703238	-96.790853	-174.91084	1598.5815
10.605549	43.859295	44.704279	-96.049932	-174.91086	1602.7625
9.4395413	43.863268	44.705333	-95.335164	-174.91086	1606.8925
8.2760323	43.867299	44.706402	-94.648215	-174.91087	1610.9639
7.1154137	43.871393	44.707489	-93.988717	-174.91087	1614.9713
5.958088	43.875557	44.708594	-93.3556	-174.91087	1618.9114
4.8047853	43.879789	44.709717	-92.746398	-174.91087	1622.7826
3.6581429	43.884079	44.710856	-92.158465	-174.91087	1626.5794
2.529765	43.888376	44.711997	-91.59235	-174.91088	1630.2699
1.4681189	43.89248	44.713087	-91.067934	-174.91088	1633.7072
0.62217474	43.895782	44.713964	-90.646877	-174.91088	1636.4273
0.17209666	43.897548	44.714433	-90.423934	-174.91088	1637.8696
0.028058412	43.898114	44.714584	-90.353985	-174.91088	1638.3306

0.049917269	38.730188	43.450042	3.3037229	-3.0626489e-09	0.15851025
0.23974414	38.730901	43.450204	-10.4133	-1.4647635e-08	0.76160374
0.76566025	38.732872	43.450649	-20.744777	-4.7070986e-08	2.4351488
1.6677146	38.736234	43.451409	-27.920037	-1.0901119e-07	5.3171904
2.754514	38.74024	43.452315	-32.762594	-2.0901235e-07	8.816631
3.8957849	38.744383	43.453252	-36.279864	-3.7971141e-07	12.531803
5.051964	38.748504	43.454184	-39.055467	-7.0683137e-07	16.344775
6.2138173	38.752566	43.455102	-41.387488	-1.4089071e-06	20.231047
7.3792498	38.756562	43.456006	-43.436119	-3.0166783e-06	24.186381
8.5476455	38.760491	43.456895	-45.294352	-6.5226404e-06	28.208848
9.7186299	38.764359	43.45777	-47.020077	-1.293517e-05	32.2947
10.89183	38.768174	43.458633	-48.651406	-2.2457119e-05	36.437799
12.066857	38.771944	43.459486	-50.212709	-3.4657712e-05	40.630194
13.243321	38.775679	43.460331	-51.720642	-4.9150403e-05	44.862853
14.420848	38.779386	43.461171	-53.186344	-6.5842169e-05	49.126283
15.599057	38.783075	43.462006	-54.616797	-8.4967205e-05	53.410088
16.777575	38.786757	43.462839	-56.015846	-0.00010704688	57.703683
17.956104	38.790437	43.463672	-57.385098	-0.00013273012	61.99836
19.13443	38.794121	43.464507	-58.724661	-0.00016263244	66.287928
20.31242	38.797814	43.465343	-60.035286	-0.00019713057	70.568567
21.490011	38.801515	43.466181	-61.317792	-0.00023610618	74.838512
22.667159	38.805227	43.467022	-62.574441	-0.0002789053	79.096656
23.843831	38.80895	43.467865	-63.806833	-0.00032447369	83.342137
25.019981	38.812685	43.468711	-65.016724	-0.00037190318	87.57382
26.195567	38.816433	43.469561	-66.205164	-0.00042099665	91.790736
27.370541	38.820195	43.470413	-67.37313	-0.00047283701	95.991697
28.544848	38.823973	43.471269	-68.521361	-0.00053001052	100.17545
29.718434	38.827768	43.472129	-69.651031	-0.00059685507	104.3408
30.89124	38.83158	43.472993	-70.762212	-0.00068213742	108.48648
32.063199	38.835412	43.473862	-71.855675	-0.00080081767	112.61109
33.234241	38.839265	43.474736	-72.931817	-0.00096323822	116.71321
34.404254	38.843141	43.475615	-73.991242	-0.0011776936	120.79048
35.573131	38.847044	43.4765	-75.033715	-0.0014458122	124.84079
36.740793	38.850973	43.477391	-76.058178	-0.0017603143	128.86284
37.907181	38.854931	43.478289	-77.064624	-0.0021081437	132.85591
39.072284	38.858918	43.479193	-78.053019	-0.0024747951	136.82042
40.236126	38.862932	43.480104	-79.023346	-0.0028478867	140.75757
41.398776	38.866973	43.48102	-79.976039	-0.0032175504	144.66943
42.56035	38.871036	43.481943	-80.911339	-0.0035756227	148.55897
43.721013	38.875119	43.482869	-81.830404	-0.0039149511	152.43005
44.880988	38.879216	43.483799	-82.73425	-0.0042288116	156.28757
46.040543	38.883322	43.484731	-83.623834	-0.0045115414	160.13716
47.19997	38.887429	43.485664	-84.502101	-0.0047592166	163.98481
48.359529	38.891533	43.486596	-85.37088	-0.0049707733	167.83586
49.519448	38.895629	43.487526	-86.232445	-0.005147496	171.69499
50.679926	38.899711	43.488453	-87.089408	-0.0052921347	175.56643
51.841121	38.903777	43.489376	-87.943316	-0.0054085759	179.45358
53.003157	38.907824	43.490296	-88.795788	-0.0055010449	183.3593
54.16612	38.911849	43.49121	-89.648588	-0.0055737693	187.28574
55.330071	38.915851	43.492119	-90.503036	-0.0056306156	191.23455
56.495034	38.91983	43.493024	-91.359828	-0.0056750193	195.20666
57.661011	38.923785	43.493923	-92.219791	-0.0057098679	199.20259
58.828006	38.927717	43.494816	-93.083568	-0.0057374816	203.22281
59.996011	38.931624	43.495704	-93.951983	-0.0057597482	207.26759
61.165009	38.935508	43.496587	-94.824822	-0.0057781945	211.33701
62.334975	38.939368	43.497465	-95.703206	-0.0057940696	215.43089
63.505873	38.943206	43.498338	-96.589308	-0.0058084009	219.54876
64.677664	38.947023	43.499206	-97.482037	-0.0058220528	223.69007
65.850308	38.950818	43.500069	-98.380394	-0.0058357774	227.85417
67.023757	38.954594	43.500928	-99.284214	-0.0058502582	232.04018
68.19796	38.95835	43.501783	-100.1938	-0.0058661392	236.24708
69.372864	38.96209	43.502633	-101.10899	-0.0058840487	240.47371
70.548411	38.965813	43.50348	-102.02952	-0.0059046075	244.71879
71.724538	38.969521	43.504324	-102.9546	-0.0059284228	248.98074
72.901173	38.973216	43.505165	-103.88638	-0.0059560695	253.25777
74.078219	38.9769	43.506004	-104.82126	-0.00598807	257.54724
75.255536	38.980577	43.506841	-105.75997	-0.0060248814	261.84523
76.433001	38.98425	43.507677	-106.70073	-0.0060669408	266.14827
77.610527	38.987921	43.508513	-107.6425	-0.0061147498	270.45385
78.788052	38.991591	43.509349	-108.58392	-0.0061690163	274.76018
79.965542	38.995261	43.510184	-109.52443	-0.006230802	279.06629
81.142985	38.998932	43.51102	-110.46284	-0.0063016152	283.37183
82.320392	39.002602	43.511857	-111.39884	-0.0063834594	287.67713
83.497803	39.006273	43.512693	-112.33282	-0.0064788899	291.98333
84.675283	39.00994	43.513528	-113.26423	-0.0065910472	296.29231
85.852917	39.013603	43.514363	-114.19372	-0.0067237298	300.60651
87.030814	39.01726	43.515196	-115.1214	-0.0068815012	304.92913
88.209096	39.020906	43.516027	-116.04833	-0.0070698366	309.2638
89.387911	39.024538	43.516855	-116.97529	-0.0072953307	313.61498
90.567406	39.028152	43.517679	-117.90315	-0.0075659707	317.98729
91.747719	39.031746	43.518498	-118.83486	-0.0078917446	322.38524
92.92892	39.035316	43.519312	-119.7736	-0.008284963	326.81147
94.110991	39.038864	43.520121	-120.72138	-0.0087610029	331.26601
95.293829	39.042392	43.520926	-121.67968	-0.0093392083	335.74601
96.477272	39.045903	43.521727	-122.64881	-0.010043862	340.24655
97.661084	39.049404	43.522525	-123.62836	-0.010905626	344.76014
98.844978	39.052903	43.523323	-124.61681	-0.011963074	349.27726
100.0286	39.056408	43.524123	-125.61118	-0.013264373	353.78622
101.21152	39.05993	43.524927	-126.60762	-0.014869223	358.27298
102.39328	39.063481	43.525737	-127.6004	-0.016850365	362.72348
103.57345	39.067072	43.526556	-128.58332	-0.019294562	367.12508
104.75157	39.070712	43.527387	-129.55151	-0.022303841	371.46631
105.92722	39.074412	43.528232	-130.50054	-0.025996854	375.73754
107.09993	39.078182	43.529092	-131.42694	-0.030509488	379.93036
108.26925	39.082029	43.529971	-132.32691	-0.035994622	384.03764
109.4347	39.085964	43.530869	-133.19903	-0.042622285	388.05388
110.5958	39.089995	43.531789	-134.0405	-0.050577524	391.97496
111.75207	39.094129	43.532734	-134.85075	-0.06005914	395.79803
112.90298	39.098374	43.533703	-135.62925	-0.071277994	399.52126
114.04801	39.102737	43.5347	-136.37605	-0.084454658	403.14381
115.18662	39.107224	43.535725	-137.09113	-0.099816011	406.66569
116.31823	39.111843	43.53678	-137.77469	-0.11759057	410.08766
117.44232	39.116597	43.537867	-138.42744	-0.13800512	413.41157
118.55836	39.121492	43.538986	-139.04984	-0.1612784	416.64012
119.6659	39.126531	43.540138	-139.64319	-0.18761804	419.77704
120.76459	39.131712	43.541322	-140.20836	-0.21721468	422.82705
121.85421	39.137036	43.542539	-140.74717	-0.25023804	425.79581
122.93478	39.142496	43.543788	-141.26076	-0.2868326	428.69017
124.00642	39.148086	43.545067	-141.75171	-0.32711805	431.51709
125.06935	39.1538	43.546374	-142.22289	-0.37120587	434.283
126.12375	39.159631	43.547708	-142.67707	-0.41920591	436.99333
127.16971	39.165574	43.549068	-143.11578	-0.47122887	439.65236
128.20737	39.171625	43.550453	-143.54026	-0.52737388	442.26395
129.23681	39.17778	43.551862	-143.95179	-0.58773152	444.83147
130.25814	39.184035	43.553295	-144.35153	-0.65238465	447.35796
131.27148	39.190387	43.554749	-144.74046	-0.72140698	449.84615
132.27693	39.19683	43.556225	-145.11942	-0.79486361	452.29854
133.27458	39.203364	43.557722	-145.48888	-0.87280814	454.71731
134.26454	39.209984	43.559239	-145.84964	-0.95528222	457.10445
135.2469	39.216687	43.560775	-146.2025	-1.0423215	459.46182
136.22176	39.223472	43.56233	-146.54765	-1.1339483	461.79111
137.18921	39.230334	43.563904	-146.88568	-1.2301751	464.09383
138.14933	39.237273	43.565495	-147.21688	-1.331003	466.37137
139.10223	39.244285	43.567103	-147.54186	-1.4364248	468.62505
140.04799	39.251368	43.568728	-147.86069	-1.546423	470.85606
140.98668	39.25852	43.570369	-148.17391	-1.6609718	473.0655
141.9184	39.265739	43.572026	-148.48178	-1.7800405	475.2544
142.84323	39.273024	43.573699	-148.78444	-1.9035897	477.42371
143.76125	39.280371	43.575386	-149.0821	-2.0315721	479.57432
144.67253	39.287781	43.577087	-149.375	-2.1639362	481.70705
145.57714	39.29525	43.578803	-149.66339	-2.3006274	483.82267
146.47517	39.302778	43.580532	-149.94752	-2.4415905	485.92189
147.36669	39.310362	43.582275	-150.22742	-2.5867665	488.00541
148.25175	39.318001	43.584031	-150.50331	-2.7360959	490.07383
149.13045	39.325695	43.5858	-150.77543	-2.8895215	492.12776
150.00284	39.333441	43.587581	-151.04365	-3.0469833	494.16779
150.86899	39.341238	43.589375	-151.30829	-3.2084239	496.1944
151.72895	39.349085	43.59118	-151.5695	-3.3737906	498.20809
152.58281	39.356981	43.592997	-151.82734	-3.5430322	500.20936
153.43061	39.364924	43.594825	-152.08175	-3.7160993	502.19864
154.27242	39.372914	43.596665	-152.33326	-3.8929459	504.17633
155.10832	39.380949	43.598515	-152.58182	-4.0735419	506.14289
155.93832	39.389028	43.600376	-152.82659	-4.257837	508.09862
156.76248	39.397152	43.602247	-153.06907	-4.445795	510.04386
157.58089	39.405317	43.604129	-153.30846	-4.6373935	511.97903
158.39358	39.413524	43.606021	-153.54513	-4.8325979	513.90441
159.20062	39.421771	43.607922	-153.77919	-5.0313934	515.82032
160.00204	39.430058	43.609833	-154.01046	-5.2337525	517.72704
160.7979	39.438384	43.611754	-154.2404	-5.4396827	519.62485
161.58825	39.446748	43.613683	-154.46686	-5.6491804	521.51403
162.37312	39.455149	43.615622	-154.69043	-5.8621992	523.39481
163.15258	39.463587	43.61757	-154.91198	-6.0787372	525.26746
163.92667	39.47206	43.619526	-155.13097	-6.2987907	527.1322
164.69544	39.480569	43.621491	-155.3478	-6.5223542	528.98926
165.45893	39.489111	43.623464	-155.56226	-6.7494266	530.83887
166.21719	39.497688	43.625446	-155.77457	-6.9800059	532.68121
166.97028	39.506297	43.627436	-155.985	-7.2141018	534.51651
167.71823	39.514938	43.629434	-156.19313	-7.4517192	536.34496
